,mean,median,year,week
2014-02-26,0.44690207,0.47,2014,9
2014-03-06,0.47552133,0.49,2014,10
2014-03-14,0.41371742,0.42,2014,11
2014-03-22,0.35890737,0.37,2014,12
2014-03-30,0.64713603,0.67,2014,13
2014-04-07,0.55782515,0.57,2014,15
2014-04-15,0.43537492,0.44,2014,16
2014-04-23,0.3906274,0.39,2014,17
2014-05-01,0.47715047,0.49,2014,18
2014-05-09,0.528746,0.55,2014,19
2014-05-17,0.39645794,0.39,2014,20
2014-05-25,0.35129502,0.34,2014,21
2014-06-02,0.47369465,0.48,2014,23
2014-06-10,0.33290696,0.34,2014,24
2014-06-18,0.24493818,0.24,2014,25
2014-06-26,0.6298268,0.65,2014,26
2014-07-04,0.8193661,0.87,2014,27
2014-07-12,0.79192775,0.84,2014,28
2014-07-20,0.63248855,0.66,2014,29
2014-07-28,0.78780437,0.83,2014,31
2014-08-05,0.8494061,0.9,2014,32
2014-08-13,0.6920864,0.73,2014,33
2014-08-21,0.8164858,0.87,2014,34
2014-08-29,0.80396026,0.86,2014,35
2014-09-06,0.73261565,0.78,2014,36
2014-09-14,0.602878,0.64,2014,37
2014-09-22,0.6147386,0.64,2014,39
2014-09-30,0.43031967,0.45,2014,40
2014-10-08,0.4840209,0.49,2014,41
2014-10-16,0.44742116,0.46,2014,42
2014-10-24,0.48383275,0.5,2014,43
2014-11-01,0.49949986,0.51,2014,44
2014-11-09,0.4474942,0.46,2014,45
2014-11-17,0.5089752,0.53,2014,47
