SUBID,LONGITUDE,LATITUDE
8207025,56.1579,61.5854
8216988,49.6497,60.1325
8203564,46.2294,62.2518
8205095,46.828,61.1103
8207320,54.1426,62.479
8211666,50.5698,61.0086
8200639,42.9608,63.8725
8205068,47.5598,61.8979
8217231,48.1415,60.3889
8216600,46.247,59.7259
8200445,44.638,62.6566
8208118,43.112,60.4767
8201180,54.9135,62.4975
8209533,45.4428,60.9199
8216368,48.4574,59.8588
8204940,45.2747,61.4997
8213323,45.1732,63.4324
8209028,44.3515,60.3252
8206017,55.3948,61.7623
8213350,47.1386,63.0271
8209657,42.4605,62.2057
8207992,45.3405,59.6696
8212145,48.7737,61.1451
8206623,43.5327,59.7943
8213616,45.9795,63.3612
8206722,53.1523,61.2896
8200176,41.0774,64.2223
8208299,51.6053,62.4044
8212002,49.5657,61.6757
8211789,50.8455,61.2222
8211598,52.3668,61.3941
8205111,47.5967,62.0971
8212114,48.7776,61.6645
8209144,40.3516,63.4306
8211832,49.8398,61.4321
8216581,48.2405,60.1206
8205241,46.9434,62.2432
8209858,41.5792,62.459
8208963,40.8931,63.0428
8209184,41.2792,62.6433
8208578,45.8874,59.4552
8212961,40.9548,61.1707
8216289,48.6406,59.7654
8211352,51.9064,60.2694
8207170,55.7566,61.3484
8209536,44.672,61.4756
8200372,45.0789,64.2287
8211177,53.797,60.9126
8200712,40.7478,60.8503
8207035,54.6751,62.0627
8200673,42.3926,61.6636
8207838,45.48,60.7364
8208339,50.9333,63.2089
8212081,50.374,60.5208
8208177,42.5246,60.2253
8209506,43.0575,63.2032
8213461,48.8538,62.5869
8200684,41.1097,61.1476
8213361,46.5195,63.4718
8216328,47.4287,59.9537
8217105,47.5498,59.6482
8207658,51.0212,63.999
8206224,55.1648,61.8146
8209249,44.9727,60.9795
8200019,43.65,63.9156
8212579,40.8436,60.8989
8211867,49.9989,61.2833
8209586,41.5765,62.6496
8206728,54.9582,61.9699
8204831,47.6438,61.9612
8208172,50.3795,62.7121
8211984,48.6482,61.2044
8208784,46.1902,60.5748
8213346,45.5201,63.4406
8213411,48.7527,62.5633
8213404,45.6005,62.974
8209122,42.5804,62.8261
8209791,41.1078,63.1891
8205338,46.7082,62.3548
8211792,50.6852,60.5185
8000103,45.0961,62.3372
8208212,52.8658,62.5831
8208750,52.2506,62.6867
8208004,52.8892,63.3101
8216848,47.3174,59.9892
8205872,54.6569,62.5533
8208270,51.2852,61.9621
8209179,42.9261,63.1026
8212120,49.7822,60.9517
8207029,45.0665,59.9656
8211990,52.5076,61.2354
8207900,43.3366,60.4941
8204771,44.9123,61.9379
8000444,55.1499,61.9767
8207482,58.0294,61.3824
8207180,43.6255,59.9457
8209301,40.5331,63.5292
8200608,44.7475,64.2486
8208556,49.4478,62.5947
8205285,44.3337,62.6212
8212169,51.2358,60.6931
8207154,53.9396,60.9913
8200495,43.606,63.7142
8207680,51.5805,64.3367
8208269,44.9653,61.3553
8203966,57.876,60.8256
8000097,45.1579,62.2772
8211819,48.8624,61.4951
8207901,51.9468,63.248
8209145,42.5178,61.8328
8208825,52.2709,62.8718
8213399,44.6641,63.0354
8000099,45.1122,62.2133
8206957,54.4589,62.4184
8208541,50.8424,63.0112
8204671,44.1858,62.1096
8206251,54.5123,61.1508
8217249,47.9642,60.1479
8216310,47.8012,59.7355
8208645,41.6742,60.3154
8208464,45.1291,60.1602
8206684,45.6895,59.3088
8200503,42.4451,63.8027
8203919,42.3199,64.8724
8217039,49.2643,59.9826
8208240,44.861,61.0811
8212420,42.4728,60.7406
8217234,47.1625,60.0908
8203888,44.2773,62.4564
8205270,46.1493,62.3967
8208568,43.8034,60.6312
8000443,55.0262,61.8494
8200106,41.5344,64.3819
8000104,45.1168,62.1604
8209223,45.6017,60.1462
8208579,49.0391,62.5559
8208410,52.559,62.9467
8208627,45.5139,59.3613
8211564,48.5411,61.7354
8206134,44.8973,59.7518
8208965,43.4229,63.008
8216553,47.6402,59.8925
8200202,43.7536,63.7931
8208098,52.1062,62.9667
8208735,51.7298,63.1744
8209418,41.4406,60.4692
8208496,50.6158,62.6402
8205198,44.3972,62.2132
8212282,41.7052,60.5048
8212162,50.1797,61.2149
8208117,50.4377,62.9556
8206402,57.7854,61.3966
8211498,48.6491,61.381
8208311,51.9613,62.4113
8207811,51.5344,64.1668
8216484,48.8017,59.9031
8000564,41.2401,63.2803
8207463,51.1037,63.9164
8205087,45.8091,61.9293
8208380,43.0661,59.9334
8200580,40.6871,63.5933
8207801,52.6767,63.4796
8207360,54.1593,61.1605
8211947,50.1578,61.0372
8211996,49.9543,61.768
8200661,42.5079,61.7218
8000106,45.212,62.1232
8205979,53.3631,61.312
8205193,43.6478,62.2719
8212689,42.5012,60.9278
8201125,57.8457,60.9253
8200134,44.6833,64.3207
8206852,54.6736,61.2553
8204875,46.6358,62.5425
8204652,46.0596,62.5514
8207192,51.2109,63.9545
8208090,45.4679,59.5116
8211791,52.3213,61.1617
8217117,48.9486,59.948
8212061,51.4589,60.2107
8200091,40.3216,63.667
8200099,42.6691,62.1971
8206583,53.6317,61.3399
8208540,51.3385,63.1013
8212609,41.9665,60.6688
8209516,44.1475,60.5347
8000101,48.0172,61.4979
8209359,42.6986,62.2488
8205151,43.835,62.3019
8216312,46.8835,60.0684
8212607,41.465,60.6909
8208772,44.8752,61.2383
8216444,47.6584,60.0647
8200101,42.8113,62.2661
8213354,46.0311,62.8962
8212314,41.0949,60.9881
8208692,53.2518,62.5708
8204734,57.6021,60.829
8208514,50.1419,61.8712
8212225,42.2904,60.9172
8200278,42.145,63.7367
8204996,47.2672,61.9291
8209066,43.2957,62.8641
8200260,44.4482,64.262
8211601,50.928,60.6453
8213607,44.5902,63.2017
8208796,52.3256,62.48
8207281,54.4289,62.328
8209134,43.1065,62.9471
8206325,57.287,60.8723
8200146,44.4503,63.3734
8213391,46.1637,62.9381
8212818,42.161,60.9014
8205934,57.3445,61.3052
8211607,51.366,60.3592
8000762,42.9322,64.8452
8207200,43.2486,59.8988
8213440,46.2915,63.0397
8204116,43.1532,64.8055
8200685,46.9828,61.801
8200662,43.8613,63.8006
8208028,51.5486,64.0734
8206828,57.3557,61.1986
8206554,53.7889,61.305
8212419,41.7737,60.9152
8207248,43.3723,60.0343
8204874,46.0002,62.6586
8212103,48.468,61.3187
8205288,46.7796,61.8986
8207799,52.3322,63.6761
8208354,52.5093,62.3595
8206915,57.1179,61.1969
8209244,41.3395,62.8065
8207181,53.9544,61.308
8200534,43.9181,63.9595
8208426,51.9453,63.0093
8200328,40.8427,63.6997
8213255,48.6274,62.5094
8207850,43.4912,60.5501
8206473,57.1303,60.943
8208848,45.4802,59.7043
8208572,51.5391,62.8901
8211765,52.0872,61.1016
8208019,46.5838,60.0049
8209268,41.0036,63.567
8216524,49.0536,60.1215
8212058,48.3021,61.1359
8200678,46.7144,61.7091
8208067,52.8481,62.3024
8200087,44.1807,63.4227
8206256,54.3048,62.2722
8200174,52.0342,61.2145
8209563,43.2432,60.6023
8207796,44.6232,61.1806
8217330,49.3772,60.1312
8200242,44.2695,63.9583
8207079,54.294,62.1059
8208122,52.6092,62.2898
8209765,41.2797,63.4335
8209078,42.8388,63.0402
8209233,43.1812,60.7292
8212179,51.0898,60.2767
8212508,41.4569,61.1932
8208734,51.0347,62.825
8206322,54.2303,61.3385
8213547,48.5506,62.3767
8204386,46.5621,61.6347
8200581,44.3872,63.589
8211689,50.927,60.4428
8209845,41.4935,63.0319
8209140,43.0805,60.8535
8211994,51.927,61.3675
8211620,50.8506,60.5057
8209772,41.3737,63.1632
8211797,48.1782,61.078
8208710,48.7074,62.2672
8200326,44.735,63.7328
8209713,42.9239,60.979
8216748,47.5243,60.214
8212293,41.8145,61.2092
8206873,54.4769,61.9259
8217303,47.1461,60.2459
8205201,46.1951,61.6284
8211817,49.0322,62.2427
8212256,42.5687,61.3245
8212189,51.7539,61.4715
8204966,47.6683,61.2089
8207216,51.5629,63.9036
8206562,54.5484,61.839
8212753,42.0542,61.1042
8209593,45.3341,59.7855
8207731,51.687,63.9238
8204645,47.3924,61.2713
8200570,44.4798,61.3127
8208485,44.3336,61.4
8209199,45.6493,59.8919
8206948,43.4673,60.0122
8213515,46.5041,62.5813
8211976,51.62,61.5473
8209403,43.5939,60.092
8207425,51.8392,63.952
8216836,49.5459,60.1229
8208553,51.7101,61.6403
8216762,50.0081,60.378
8213374,46.6393,62.8222
8208790,51.6126,61.7542
8207982,43.9912,61.5451
8209191,43.9276,60.2009
8000667,43.9553,61.6402
8207040,56.9646,60.9972
8000640,43.8048,61.5415
8212031,50.7026,60.6457
8207854,43.9757,60.3646
8207175,56.6868,61.0093
8208693,52.4975,62.1836
8207116,54.0163,61.4047
8209583,41.3996,63.3304
8212041,49.5394,60.5204
8208049,43.5468,61.4065
8208682,52.4542,62.0615
8207367,56.5653,61.1747
8211605,49.3375,60.6443
8200750,56.8824,61.2653
8207105,54.8145,61.8067
8212029,50.2833,60.6857
8208730,45.7636,60.0009
8207487,56.5071,61.3012
8207415,56.4531,61.456
8216420,49.0695,60.592
8209663,43.6176,61.1861
8212094,50.1984,60.7968
8207996,45.8785,59.9274
8207733,43.8381,61.0779
8209467,46.1177,59.9862
8207798,43.4003,61.1119
8207967,44.2178,60.4886
8216296,48.8266,60.5388
8206240,54.8747,61.6912
8207277,51.6977,63.6253
8200024,46.7701,63.0048
8207636,51.5583,63.5708
8206298,56.3242,61.5472
8207794,42.9941,61.125
8209686,44.6652,60.4723
8216458,48.5571,60.4254
8212784,42.8454,61.3555
8213309,46.7058,63.0697
8207905,44.8754,60.3997
8207339,51.3589,63.3572
8212019,50.2899,61.02
8207481,55.9848,61.5163
8213556,46.8929,63.1979
8212243,42.6253,61.4547
8206615,55.6334,61.5557
8213260,46.505,63.3431
8208783,51.2916,63.201
8208427,45.0497,60.6527
8200066,41.5638,63.5075
8209706,45.401,60.5708
8000548,41.6758,63.4678
8217145,48.2424,60.5082
8216805,47.9774,60.5924
8206483,55.3764,61.493
8213375,46.1335,63.4773
8207447,55.036,61.5489
8208437,46.4525,60.1519
8212631,42.1672,61.0775
8217100,47.7672,60.7513
8208060,51.2007,63.1096
8216695,46.9769,60.2321
8211980,50.4202,61.1339
8200647,45.6743,60.6918
8209599,45.8397,60.6517
8213416,45.9697,63.5285
8212232,42.4386,61.24
8209192,45.893,60.7577
8208867,46.0373,60.7403
8211615,50.7227,61.312
8216903,47.5536,60.6663
8211743,50.5828,61.3421
8217201,47.4113,60.5034
8216391,47.2487,60.5821
8213344,45.7945,63.5193
8207875,46.8955,60.6542
8211483,50.8092,61.6421
8213579,45.4725,63.6095
8213280,45.5384,63.7131
8200358,45.2509,63.796
8208608,50.9111,62.9325
8216426,46.9948,60.3863
8208836,46.8467,60.4446
8208175,50.7903,62.8943
8209510,46.5874,60.4823
8212310,42.481,61.4964
8208724,50.673,62.8027
8208409,50.5543,62.7327
8200638,54.8315,61.6158
8206116,54.2482,61.6464
8200241,44.6987,63.9151
8208567,50.837,62.6737
8206974,54.1044,61.6132
8200359,44.4387,63.8996
8206309,53.9758,61.5233
8208064,50.7394,62.5092
8200072,44.3754,64.0279
8000095,50.6917,62.3212
8000092,50.4363,62.2352
8200360,44.1986,64.2109
8212783,42.5891,61.6814
8200018,44.3329,64.441
8207408,53.8467,61.5192
8200610,43.6314,64.6939
8207432,53.7281,61.6139
8207486,53.4643,61.6832
8208910,42.6773,61.8542
8207138,53.4437,61.8314
8208332,53.187,61.7783
8209295,42.7701,61.9509
8208083,52.8611,61.916
8209523,46.7167,60.6371
8209370,42.9955,62.0172
8208309,46.3025,60.6066
8000763,43.4293,64.7927
8208367,52.5229,61.9092
8209935,42.9772,62.1684
8200492,43.1989,64.5144
8200121,43.1498,64.409
8209855,42.9064,62.4152
8200234,42.9317,64.2444
8209829,42.6296,62.5188
8200450,42.6116,64.1625
8209495,42.9053,62.664
8200377,42.2633,64.2382
8200102,42.3565,64.0076
8208458,52.3038,61.9826
8208854,52.1987,61.9012
8208384,51.9284,61.8644
8208748,51.8411,61.8608
8209034,46.3634,60.7606
8208741,51.5304,61.8178
8204617,46.6001,61.0272
8205262,46.3513,60.9981
8208542,51.3573,61.7947
8208290,51.2087,61.7991
8204723,46.4422,61.2116
8212030,51.0883,61.7431
8208475,50.8072,61.8004
8208811,50.8766,61.8892
8208306,50.5845,61.9467
8208479,50.0885,61.9781
8208642,50.3805,62.0946
8208795,50.1285,62.1664
8208715,50.0045,62.2311
8211648,49.7844,62.098
8211864,49.3394,62.1047
8211829,49.0793,62.1271
8212067,48.7676,62.0512
8212108,48.5645,61.946
8212168,48.3812,61.7611
8211936,48.1272,61.683
8000108,47.8559,61.5596
8205240,47.6137,61.4852
8200664,47.4425,61.3636
8205082,47.0735,61.3579
8204317,47.0823,61.2212
8203765,46.7274,61.3664
8203910,46.365,61.3435
8205382,46.1254,61.4603
8205155,45.7598,61.5956
8204782,45.3929,61.6781
8204997,45.2683,61.7989
8204816,45.1916,61.9226
8205213,45.1024,62.038
8000100,45.1335,62.1038
8000098,45.0561,62.1676
8000096,44.8369,62.2789
8204962,44.6088,62.3687
8204664,44.4379,62.3713
8204929,44.0615,62.4231
8209118,43.5798,62.5445
8209322,43.3456,62.6436
8208968,43.1151,62.6846
8208976,42.7755,62.7949
8209219,43.2021,62.793
8208916,42.7736,62.9089
8209484,42.569,62.942
8209827,42.1492,63.0635
8209580,42.0579,63.2353
8208956,41.9533,63.3261
8000549,41.8779,63.4412
8200184,41.7572,63.4004
8200228,41.7217,63.5935
8200507,41.7271,63.6832
8200131,41.5873,63.6576
8200439,41.5185,63.7791
8200415,41.5855,63.8873
8200140,41.7056,64.0671
8200632,41.6653,64.1595
8200255,41.4914,64.237
8200256,41.3633,64.3515
8200376,41.0284,64.3873
8200335,40.7308,64.5045
8000079,5.9966,59.074
8000072,17.8804,68.7764
8000074,11.9572,64.7067
8104656,12.5007,64.9187
8105065,12.4021,64.9178
8105167,11.9183,65.0262
8207314,33.221,65.7745
8209083,32.921,65.5646
8210208,33.8056,65.7607
8210222,33.1848,65.6357
8210241,33.537,65.734
8210265,33.0524,65.7072
8210450,33.5606,65.8182
8210512,33.8042,65.998
8210647,33.2549,65.959
8210819,33.7116,65.7368
8210971,33.7943,65.8297
8211186,32.8039,65.5647
8210088,33.632,65.9326
8000357,33.6492,65.667
8202038,33.8516,65.9343
8000360,33.4345,65.6596
8000359,33.6136,65.7069
8210203,33.4381,65.744
8208105,34.0497,65.8039
8212418,55.1991,68.1899
8000084,6.5245,59.1399
8000078,6.4749,59.1118
8000083,6.4813,59.2203
8102772,6.3937,59.1801
8000080,6.2377,59.1477
8118564,7.1994,62.3656
8000830,20.1333,65.4103
8000835,18.5773,65.9067
8303936,20.7203,65.0381
8304250,19.9288,65.4421
8312626,19.4798,65.4423
8312717,19.6656,65.5186
8312723,19.6755,65.3222
8312741,19.2176,65.6748
8312742,18.7961,65.7866
8301295,19.1494,65.6766
8312751,18.4853,65.8062
8301994,18.8924,65.5334
8312646,19.399,65.5945
8304496,19.9144,65.2975
8303976,21.1432,65.0089
8000311,15.7483,62.2774
8300870,16.3501,61.6895
8300959,15.8279,62.1422
8301003,15.9614,61.5256
8301014,15.6988,61.7357
8301055,16.0709,62.0115
8301073,15.4433,62.0602
8301106,15.7012,61.4678
8301151,16.3085,61.2454
8301179,16.0832,61.2665
8301262,15.9388,61.1894
8322710,14.4707,61.9612
8322712,14.6723,61.8539
8322738,14.1977,61.6319
8322741,13.9977,61.6946
8322770,14.9363,61.6231
8322775,13.5222,61.8178
8322796,15.4267,61.6477
8322803,13.7638,61.7363
8322812,15.0232,61.9444
8322861,14.5144,62.1512
8322863,14.9474,61.7911
8322873,13.6037,61.9378
8322913,12.6074,62.7062
8322933,13.2386,62.2534
8322963,13.6356,62.124
8322985,14.5505,62.3099
8323041,13.925,62.4893
8323043,13.5232,62.5399
8325884,12.7205,62.5535
8325892,12.2801,62.5853
8325945,12.3612,62.6911
8325996,12.8014,62.4947
8300958,15.6032,62.1792
8323070,13.3329,62.0762
8325933,12.3732,62.4921
8301764,15.0624,61.5698
8300820,16.0059,61.9923
8300597,15.8717,61.2442
8323010,13.0903,62.5451
8322885,14.4325,61.7084
8322813,13.8886,61.7979
8323003,14.8125,62.2373
8322852,15.252,61.4535
8322835,15.2791,61.7046
8300838,15.8347,61.9605
8300149,12.7045,62.4201
8323004,12.9474,62.4385
8322745,14.2887,61.8641
8301253,15.4889,61.4084
8322921,13.3085,62.4889
8301271,15.6716,61.3588
8323038,13.5944,62.4211
8301441,13.814,62.3034
8301169,15.7276,61.5784
8322980,13.5681,62.2458
8322731,14.0937,62.1768
8322705,14.3586,62.0178
8322871,14.6547,62.1401
8322932,14.8755,62.0083
8322832,15.0724,62.125
8300843,15.3572,61.9847
8300974,15.6556,61.9141
8300987,15.8324,61.7662
8300979,16.1525,61.6815
8300708,16.5739,61.5864
8300986,16.3573,61.5133
8000457,16.4733,61.402
8000456,16.4994,61.2881
8000261,16.7664,61.2445
8301242,16.8859,61.2091
8300859,16.6207,61.3584
8301216,17.0516,61.2296
8801620,-22.5993,65.4647
8000089,23.4596,59.9602
8212426,53.5621,68.3689
8200751,47.9465,66.066
8202705,47.222,66.2038
8202734,46.4393,66.3215
8202787,46.2789,66.115
8202936,47.0072,66.4099
8218251,47.158,65.9592
8218403,47.8416,65.8963
8218070,47.8714,66.0054
8218383,47.6302,65.9679
8202586,47.0314,66.1335
8202674,46.7458,66.0283
8202603,46.421,66.1999
8202951,46.7552,66.3448
8202546,46.5799,66.6053
8000091,22.5542,59.9773
8202643,47.2232,66.4951
8218044,47.5334,66.1474
8218216,47.8702,66.2604
8202924,47.3645,66.2604
8202946,47.4852,66.4746
8202545,46.9977,66.6927
8212468,56.0505,68.498
8219987,61.0177,69.1869
8300082,29.7893,60.3589
8301387,29.9928,60.2624
8000111,29.6914,60.2188
8301286,28.8568,60.4186
8300240,29.0129,60.4041
8000114,29.0373,60.2861
8000109,29.2681,60.1961
8202499,48.6818,68.879
8306128,20.2197,60.0373
8300080,29.6696,60.3273
8000113,29.2699,60.3243
8801654,-23.7364,65.6395
8105199,15.8994,67.2507
8105209,15.5348,67.2646
8000123,11.647,58.3182
8212459,52.7858,68.3332
8000120,52.9183,68.1042
8000757,43.0953,64.9323
8000758,43.3978,65.723
8000764,43.4705,64.9284
8203586,43.331,66.0104
8203912,42.781,65.6177
8203946,44.1431,64.7534
8203948,42.6158,65.2034
8203958,43.2356,65.3081
8204011,44.4175,65.3941
8204013,43.9626,65.1083
8204106,44.0672,64.9042
8204115,43.5353,65.9472
8204174,43.5264,65.3336
8204208,43.6322,64.9317
8204227,43.0481,65.191
8204235,44.6552,64.822
8204239,42.8067,65.13
8204250,44.4454,65.1537
8000768,43.8366,65.2465
8204085,43.6806,65.1178
8203942,44.3296,65.0345
8203934,44.1198,65.44
8204287,44.2395,64.8841
8204156,43.3728,65.1379
8204264,42.7165,65.0213
8204148,43.3873,64.9616
8000766,43.508,65.0406
8204049,44.0441,65.2509
8203976,43.9211,65.4242
8000767,43.569,65.1909
8000761,43.6922,65.5607
8000753,43.5937,65.6656
8203896,43.7232,65.3671
8203994,43.5953,65.8053
8000760,43.6428,65.4209
8000756,43.5586,65.4858
8000485,43.4275,65.5857
8000759,43.1064,65.559
8204271,43.1969,65.7724
8204179,43.24,65.9271
8200267,43.4925,66.0664
8200272,39.0022,66.6207
8219255,38.8501,66.3449
8200270,39.0215,66.3877
8200266,38.8612,66.1332
8202985,53.5197,68.2194
8212249,53.7668,68.1371
8000136,12.2019,58.4287
8000138,12.1928,58.3356
8000746,12.7686,60.6854
8000750,13.0628,60.9058
8000797,13.9816,59.4922
8000799,14.7774,59.599
8000801,14.2388,59.8568
8000811,13.1271,59.1574
8300469,12.2846,62.2776
8300704,12.3715,58.1472
8301191,11.555,61.9901
8301405,12.3776,62.2911
8301406,14.1238,60.2481
8301595,12.2834,59.697
8301620,12.4485,60.4698
8301670,13.9462,58.6707
8301713,13.8199,60.3809
8301800,12.2051,58.901
8301979,11.563,62.413
8302022,12.5392,58.5562
8302026,12.4523,58.3949
8302039,13.7886,59.3417
8302074,14.007,59.1314
8302096,14.0592,58.9076
8302106,12.5125,58.6822
8302135,13.7737,58.814
8302163,13.0161,58.5977
8302335,12.9879,58.5647
8302455,13.3024,59.377
8302477,11.8591,62.3393
8302498,14.0503,58.8667
8302513,13.5915,58.6595
8302520,13.1161,58.6467
8302524,12.5544,58.6503
8306709,12.2838,58.0141
8306751,13.0719,58.0219
8306777,12.8463,57.9059
8306796,12.5464,58.0292
8306807,13.5045,58.1311
8306823,12.2711,57.7615
8306837,13.3748,58.0229
8306854,12.9008,58.2434
8306870,13.4216,58.2238
8306941,13.7004,58.222
8306945,12.3339,57.9094
8321589,14.0883,58.2161
8321746,14.114,60.0636
8321793,13.8601,60.0513
8322035,13.8294,58.3241
8322036,14.3085,58.843
8322045,13.7746,58.5409
8322142,14.1996,58.5854
8322201,14.4992,59.312
8322211,14.1867,59.4354
8322217,14.1166,59.2441
8322227,13.5544,59.7103
8322255,14.0633,59.6112
8322274,14.2559,59.2759
8322275,14.7772,59.3346
8322278,13.7613,59.6636
8322280,13.8409,59.4937
8322298,14.5891,59.9854
8322318,13.9602,59.7028
8325685,12.0047,61.6741
8325686,12.2387,61.4937
8325876,11.8984,62.1095
8325920,11.2441,62.3361
8325973,11.9795,62.2218
8326002,12.1206,62.2868
8326201,13.0396,60.4336
8326216,13.0277,60.0907
8326264,13.3792,60.5603
8326275,12.6911,60.0182
8326300,12.2774,60.2169
8326309,12.6049,59.9119
8326310,13.1836,60.698
8326333,12.1174,60.0462
8326337,11.954,59.9692
8326357,12.8492,60.5082
8326374,12.5438,60.2646
8326570,12.1236,61.2221
8326601,12.6873,60.968
8326725,12.332,61.0276
8326745,12.528,61.2727
8326922,12.8365,58.4067
8326923,12.4465,58.9202
8326924,12.2542,58.7006
8326925,12.5997,58.9631
8326940,13.0513,59.1413
8326945,12.9774,58.528
8326947,12.408,58.5017
8326961,13.5317,59.2935
8326969,12.6414,59.1087
8326970,13.1782,58.9368
8326979,12.7988,59.0962
8326985,12.9391,59.0602
8326992,14.0708,58.7634
8326995,12.6266,58.881
8326998,12.665,58.9996
8326999,13.5828,58.5448
8327000,13.6665,58.6397
8327007,12.9285,59.0787
8327010,14.0646,59.1686
8327013,13.3676,58.4717
8327014,12.6041,58.6187
8327024,13.2304,58.9974
8327025,13.0814,58.5619
8327027,13.3704,59.3798
8327030,13.1356,59.0376
8327032,14.1187,59.0195
8327049,12.5823,58.8577
8327082,14.2157,59.1489
8327264,13.0613,59.5851
8327269,12.6967,59.6947
8327274,12.773,59.4142
8327283,13.2306,59.7781
8327284,13.0784,59.9909
8327286,12.0607,59.1154
8327306,11.8193,59.3967
8327334,12.3989,59.3718
8327337,11.8021,59.7986
8327366,12.2981,59.5649
8327379,12.8436,59.432
8327391,12.2652,59.4498
8327397,12.8725,59.4601
8327410,12.6281,59.4576
8327414,12.7781,59.6386
8327424,12.1016,59.6095
8327442,11.7794,59.3585
8327452,11.8087,59.1529
8327454,13.2458,59.9609
8325951,11.6588,62.3145
8321666,13.7126,60.4195
8306839,12.4329,58.21
8302005,12.3828,60.1741
8306953,12.2911,58.3922
8326277,12.3922,60.055
8301494,12.4803,59.3262
8302095,13.651,59.7683
8300998,12.4875,58.0333
8300504,12.8924,57.8853
8306787,12.4693,58.1081
8300196,12.5961,57.9536
8301999,13.9109,59.7034
8000748,12.6866,60.7172
8321723,13.8045,59.8709
8325877,12.2675,62.4383
8301680,11.8167,59.7136
8301785,12.7238,59.9877
8327294,11.896,59.692
8301673,12.8434,59.9764
8301303,12.9917,60.9127
8000822,12.1773,58.5517
8301598,12.5163,58.8715
8321636,13.9024,58.1193
8000749,12.769,60.8676
8301921,14.1455,59.7397
8301310,12.2291,59.3405
8326020,11.3739,62.3019
8327390,12.3431,59.3052
8000796,14.1175,59.3752
8301259,13.7378,59.4981
8301907,12.3383,59.5489
8300631,12.5002,59.4949
8322322,13.7039,59.464
8327373,12.5625,59.4668
8306866,13.1023,58.1842
8301894,12.0745,61.5526
8301217,14.5919,59.7254
8326933,12.3399,58.5878
8326261,11.824,60.0275
8300013,12.9245,59.6846
